source_url,target_url,status,error,final_url
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/OHA%209770%20New%20Fees%20for%20Vital%20Records%20v2.1%20(2).pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/OHA%209770%20New%20Fees%20for%20Vital%20Records%20v2.1%20(2).pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://www.ssa.gov/survivor,403,,https://www.ssa.gov/survivor
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=13696341,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Birth%20and%20Death%20Certificates/Parking/Charnelton%20SPAN%20map%20and%20directions%2010.11.18.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=3719796,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=3719796
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://www.vitalchek.com/,200,,https://www.vitalchek.com/v/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://sos.oregon.gov/business/Pages/how-to-get-authentication-apostille.aspx,200,,https://sos.oregon.gov/business/Pages/how-to-get-authentication-apostille.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Vital%20Records/Lane_BC%20order%20FINAL_JAN%202024.pdf,404,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Vital%20Records/Lane_BC%20order%20FINAL_JAN%202024.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://www.ssa.gov/number-card,403,,https://www.ssa.gov/number-card
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4116887,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Vital%20Records/Lane_DC%20order%20form_fillable.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Vital%20Records/Lane_DC%20order%20form_fillable.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=8593072,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=8593072
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4196254,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4196254
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/PHAC/Member%20Roster%20for%20Web%20Page-2025-12-18.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/PHAC/Member%20Roster%20for%20Web%20Page-2025-12-18.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://www.cognitoforms.com/LaneCountyOR/PublicHealthAdvisoryCommitteeApplication,200,,https://www.cognitoforms.com/LaneCountyOR/PublicHealthAdvisoryCommitteeApplication
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/Advisory%20Boards%20and%20Commissions/Committee%20Application%20Forms/applicationadvisorycommittee.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/Advisory%20Boards%20and%20Commissions/Committee%20Application%20Forms/applicationadvisorycommittee.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=3719973,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/PHAC%20Bylaws%202017(FINAL).pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/PHAC%20Bylaws%202017(FINAL).pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=18732777,https://www.peacehealth.org/services/primary-care,403,,https://www.peacehealth.org/services/primary-care
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=18732777,https://www.peacehealth.org/services/immediate-primary-and-urgent-care,403,,https://www.peacehealth.org/services/immediate-primary-and-urgent-care
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20247405,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=20249953,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=20249953
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20247405,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Whooping%20Cough/Whooping%20cough%20K-12%20ENG%20V2.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Whooping%20Cough/Whooping%20cough%20K-12%20ENG%20V2.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20709409,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/HPAI%20One%20Pager%20ENG%20V1.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/HPAI%20One%20Pager%20ENG%20V1.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20709409,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/HPAI%20One%20Pager%20SPA%20V1.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/HPAI%20One%20Pager%20SPA%20V1.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20709409,https://agr.wa.gov/,200,,https://agr.wa.gov/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20709409,https://www.oregon.gov/oda/animal-health-feeds-livestock-id/animal-diseases/avian-influenza/pages/default.aspx,200,,https://www.oregon.gov/oda/animal-health-feeds-livestock-id/animal-diseases/avian-influenza/pages/default.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20One%20Pager%202026%20SPA.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20One%20Pager%202026%20SPA.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.oregon.gov/oha/ph/diseasesconditions/diseasesaz/pages/measles.aspx,200,,https://www.oregon.gov/oha/ph/diseasesconditions/diseasesaz/pages/measles.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20One%20Pager%202026%20ENG.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20One%20Pager%202026%20ENG.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Waiting%20Room%20Poster%20SPA.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Waiting%20Room%20Poster%20SPA.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.easyvax.com/dtcpdsearch,200,,https://www.easyvax.com/dtcpdsearch
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Precautions%20for%20Schools%20Identifying%20and%20Preventing%20Spread%20SPA.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Precautions%20for%20Schools%20Identifying%20and%20Preventing%20Spread%20SPA.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Precautions%20for%20Schools%20Identifying%20and%20Preventing%20Spread.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Precautions%20for%20Schools%20Identifying%20and%20Preventing%20Spread.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=20795694,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=20795694
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=20761215,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Waiting%20Room%20Poster%20ENG.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Measles/Measles%20Waiting%20Room%20Poster%20ENG.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=5402807,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4588187,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4588187
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=5402807,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4078569,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4078569
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=5402807,https://www.fcc.gov/consumers/guides/711-telecommunications-relay-service,403,,https://www.fcc.gov/consumers/guides/711-telecommunications-relay-service
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=5402807,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=16503774,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=16503774
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,http://www.vaccineinformation.org/trusted-sources/,200,,http://www.vaccineinformation.org/vaccine-basics/trusted-sources/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4239526,200,,https://www.lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4239526
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://public.health.oregon.gov/PreventionWellness/VaccinesImmunization/GettingImmunized/Documents/Collegebrochure.pdf,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/flu/index.htm,200,,https://www.cdc.gov/flu/index.htm
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://gsksource.com/pharma/content/gsk/source/us/en/brands/shingrix/pi/home.html,200,,https://shingrixhcp.com/?&siteredirect=gskpro-shingrix/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=14917736,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=14917736
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=8147482,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=8147482
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,http://www.immunize.org/,200,,http://www.immunize.org/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines/imz-schedules/adolescent-easyread.html,200,,https://www.cdc.gov/vaccines/imz-schedules/adolescent-easyread.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines/schedules/index.html,200,,https://www.cdc.gov/vaccines/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines/imz-schedules/adult-easyread.html,200,,https://www.cdc.gov/vaccines/imz-schedules/adult-easyread.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4587356,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4587356
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,http://www.cdc.gov/vaccines/index.html,200,,https://www.cdc.gov/vaccines/index.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4078569,200,,https://www.lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4078569
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines/schedules/easy-to-read/adult.html,200,,https://www.cdc.gov/vaccines/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines/hcp/index.html,200,,https://www.cdc.gov/vaccines/hcp/index.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,http://www.who.int/immunization/en/,200,,https://www.who.int/teams/immunization-vaccines-and-biologicals
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,http://lanecounty.org/government/county_departments/health_and_human_services/public_health/,200,,https://www.lanecounty.org/government/county_departments/health_and_human_services/public_health
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.oregon.gov/oha/ph/PreventionWellness/FluPrevention/Pages/index.aspx,200,,https://www.oregon.gov/oha/ph/PreventionWellness/FluPrevention/Pages/index.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Communicable%20Disease/Routine_Vaccination_Questions%201.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Communicable%20Disease/Routine_Vaccination_Questions%201.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4244584,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4244584
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.oregon.gov/oha/ph/PreventionWellness/VaccinesImmunization/ImmunizationProviderResources/vfc/Pages/index.aspx,200,,https://www.oregon.gov/oha/ph/PreventionWellness/VaccinesImmunization/ImmunizationProviderResources/vfc/Pages/index.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccines-children/diseases/index.html,200,,https://www.cdc.gov/vaccines-children/diseases/index.html
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.cdc.gov/vaccine-safety/,200,,https://www.cdc.gov/vaccine-safety/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://public.health.oregon.gov/PreventionWellness/VaccinesImmunization/Pages/index.aspx,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4078581,200,,https://www.lanecounty.org/cms/one.aspx?portalId=3585881&pageId=4078581
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078566,https://www.shingrix.com/shingles-vaccine-locator.html,200,,https://www.shingrix.com/get-shingrix/shingles-vaccine-locator/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4242045,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=4242045
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Suicide%20In%20Lane%20County%202000-2016.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Suicide%20In%20Lane%20County%202000-2016.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://public.tableau.com/app/profile/lcph.ccoepi/viz/LCPH_HealthEquityReport_2020/D1,200,,https://public.tableau.com/app/profile/lcph.ccoepi/viz/LCPH_HealthEquityReport_2020/D1
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20Tobacco%20Fact%20Sheet%202024.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20Tobacco%20Fact%20Sheet%202024.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20Tobacco%20Fact%20Sheet%202024.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Tobacco%20Prevention%20and%20Education%20Program/Lane%20County%20Tobacco%20Fact%20Sheet%202024.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,http://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/VACCINESIMMUNIZATION/GETTINGIMMUNIZED/Pages/SchRateMap.aspx,200,,https://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/VACCINESIMMUNIZATION/SCHOOL/Pages/ImmunizationRates.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,http://www.livehealthylane.org/,200,,https://www.livehealthylane.org/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://ephtracking.cdc.gov/,200,,https://ephtracking.cdc.gov/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://ephtracking.cdc.gov/InfoByLocation/?FIPS=41039&topics=1,10,2,3,4,5,6,7,8,404,,https://ephtracking.cdc.gov/InfoByLocation/?FIPS=41039&topics=1,10,2,3,4,5,6,7,8
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://lanecounty.org/cms/One.aspx?portalId=3585881&pageId=13728966&_gl=1*11qp6a3*_ga*MTM2MjI1MS4xNzIzODMyMjMx*_ga_G30BCGQ9RY*MTc0MjQxMjY3MC4yOS4wLjE3NDI0MTI2NzAuMC4wLjA.,200,,https://www.lanecounty.org/cms/One.aspx?portalId=3585881&pageId=13728966&_gl=1*11qp6a3*_ga*MTM2MjI1MS4xNzIzODMyMjMx*_ga_G30BCGQ9RY*MTc0MjQxMjY3MC4yOS4wLjE3NDI0MTI2NzAuMC4wLjA.
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/2015_2016_chna.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/2015_2016_chna.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/FINAL-HEALTH-EQUITY-REPORT-2017.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/FINAL-HEALTH-EQUITY-REPORT-2017.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Food%20insufficiency%20report%202023.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Food%20insufficiency%20report%202023.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/COMMUNICABLEDISEASE/OUTBREAKS/Documents/outbreak_reports/2019/2018-4884_Lane%20County_04.03.2019.pdf,200,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/COMMUNICABLEDISEASE/OUTBREAKS/Documents/outbreak_reports/2019/2018-4884_Lane%20County_04.03.2019.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Health%20Care%20Services%20Assessment%202024%20revised-2025-01-15.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Health%20Care%20Services%20Assessment%202024%20revised-2025-01-15.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=12971841,https://www.lanecounty.org/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Suicide%20In%20Lane%20County%202000-2020.pdf,200,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_3585797/File/Government/County%20Departments/Health%20and%20Human%20Services/Public%20Health/Data%20and%20reports/Suicide%20In%20Lane%20County%202000-2020.pdf
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078560,http://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&cad=rja&uact=8&ved=0ahUKEwiqi-3TxKbPAhUD1mMKHVbyAMUQjRwIBw&url=http%3A%2F%2Ffr.123rf.com%2Fclipart-vecteurs%2Frestaurant_icone.html&bvm=bv.133700528,d.cGc&psig=AFQjCNEzWrD_92ngq2b70X3jjnRXk2tB6Q&ust=1474755960921299,200,,http://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&cad=rja&uact=8&ved=0ahUKEwiqi-3TxKbPAhUD1mMKHVbyAMUQjRwIBw&url=http%3A%2F%2Ffr.123rf.com%2Fclipart-vecteurs%2Frestaurant_icone.html&bvm=bv.133700528,d.cGc&psig=AFQjCNEzWrD_92ngq2b70X3jjnRXk2tB6Q&ust=1474755960921299
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078560,http://www.ohd.hr.state.or.us/,200,,http://www.ohd.hr.state.or.us/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=4078560,http://orfoodhandlers.com/,200,,https://www.orfoodhandlers.com/
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Worksites.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Worksites.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Colleges.aspx,404,,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/CHRONICDISEASE/HPCDPCONNECTION/TOBACCO/Pages/Colleges.aspx
https://www.lanecountyor.gov/cms/One.aspx?portalId=3585881&pageId=7410414,https://www.oregon.gov/oha/ph/preventionwellness/tobaccoprevention/smokefreeworkplacelaw/pages/business.aspx,200,,https://www.oregon.gov/oha/ph/preventionwellness/tobaccoprevention/smokefreeworkplacelaw/pages/business.aspx
